Crash Date,Country/Region,Aircraft Manufacturer,Aircraft,Location,Operator,Sum of Fatalities(ground),Sum of Fatalities (air),Sum of Aboard
1984-08-15,Indonesia,Douglas,Douglas C 47APK,Near Wamena Indonesia,Indonesia Airfast,0,2,3
1984-08-24,California,Beechcraft C99 / Rockwell,Beechcraft C99 / Rockwell 112TCN6399U/N112SM,San Luis Obispo California,West Wings Airlines,0,17,17
1984-08-30,Cameroon,Boeing,Boeing B 737,Douala Cameroon,Cameroon Airlines,0,2,116
1984-09-06,Papua,Britten,Britten  Norman BN,Mt. Musaka Papua,Talair,0,9,11
1984-09-07,Florida,Cessna,Cessna 402CN89PB,Near Naples Florida,Boston Airlines,0,1,6
1984-09-11,Zaire,Handley Page Dart Herald,Handley Page Dart Herald 2029Q CAH,Near the Kwango River Zaire,MMM Aero Services,0,30,30
1984-09-16,Poland,Antonov,Antonov An 2TSP,Opole Poland,APRL,0,11,25
1984-09-18,Ecuador,McDonnell Douglas,McDonnell Douglas DC 8F,Quito Ecuador,Cargo AECA,49,4,4
1984-09-21,Afghanistan,Antonov,Antonov AN 12?,Near Sarakchar Afghanistan,Force Air Russian - Military,0,50,50
1984-10-09,Canada,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 100C,Fort Franklin Canada,Nahanni Air Services,0,7,7
1984-10-11,Russia,Tupolev,Tupolev TU 154BCCCP,Near Omsk Russia,Aeroflot,4,174,179
1984-10-11,U.S.A.foundland,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 100C,Goose Bay Newfoundland,Canada Labradore Airways,0,4,4
1984-10-27,Afghanistan,Ilyushin,Ilyushin IL 76MCCCP,Near Kabul Afghanistan,Force Air Soviet - Mililtary,0,11,11
1984-10-31,Philippines,Douglas,Douglas C 47BRP,Off Davao Philippines,Airways Village,0,4,4
1984-11-20,Peru,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300FAE,Loja Peru,TAME,0,14,14
1984-12-04,USSRAeroflot,LET 410,LET 410 MCCCP 67225,Near Kostroma USSRAeroflot,Aeroflot,0,17,17
1984-12-06,Florida,Embraer 110P1,Embraer 110P1 BandeiranteN96PB,Jacksonville Florida,Boston Airlines,0,13,13
1984-12-19,Peru,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300FAP,Near Jaen Peru,Fuerza Aérea del Peru ,0,21,21
1984-12-22,Nepal,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 3009N,Near Bhojpur Nepal,Royal Nepal Airlines,0,15,23
1984-12-23,Russia,Tupolev,Tupolev TU 154B,Near Kranoyarsk Russia,Aeroflot,0,110,111
1985-01-01,Bolivia,Boeing,Boeing B 727,Near La Paz Bolivia,Eastern Air Lines ,0,29,29
1985-01-09,Kansas,Lockheed,Lockheed L 188AF ElectraN357Q,Kansas City Kansas,Airways International TPI,0,3,3
1985-01-18,China,Antonov,Antonov AN 24BB,Jinan China,CAAC,0,38,41
1985-01-19,Cuba,Ilyushin,Ilyushin IL 18DCU,Havana Cuba,Aviacion de Cubana,0,38,38
1985-01-20,U.S.A.,Bell 206,Bell 206 L 1N40TE,Carson New,EMS - Taxi MexicoAir,0,3,3
1985-01-21,Nevada,Lockheed,Lockheed L 188A ElectraN5532,Reno Nevada,Galaxy Airlines,0,70,71
1985-01-22,Honduras,Lockheed,Lockheed C 130A56,Off Puerto Castilla Honduras,U.S. Air Force - Military,0,21,21
1985-01-23,Colombia,Embraer 110P1,Embraer 110P1 BandeiranteHK 2638,Near Buga Colombia,Colombia AIRES,0,17,17
1985-01-23,Colombia,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300HK,Cerro el Plateado Colombia,Colombia de Centrales Aerolineas,0,23,23
1985-02-01,Belarus,Tupolev,Tupolev TU 134ACCCP,Minsk Belarus,USSRAeroflot,0,58,80
1985-02-04,Alaska,Beech Queen Air,Beech Queen Air 65 A80N50NP,Soldotna Alaska,North Pacific Airlines,0,9,9
1985-02-19,California,Boeing,Boeing B 747,300 nm NW of San Francisco California,China Airlines (Taiwan),0,0,274
1985-02-19,Vizcaya,Boeing,Boeing B 727,Near Durango Vizcaya,Iberia Airlines,0,148,148
1985-02-22,Mali,Antonov,Antonov AN 24VTZ,Timbuktu Mali,Mali Air,0,50,51
1985-02-25,Alaska,Boeing,Boeing RC 135T55,Near Valdez Alaska,U.S. Air Force - Military,0,3,3
1985-03-12,Texas,Lockheed,Lockheed C 130E Hercules64,Fort Hood Texas,U.S. Air Force - Military,0,6,6
1985-03-28,Colombia,Fokker,Fokker F 28 Fellowship 3000FAC,Near Florencia Colombia,Satena,0,46,46
1985-04-11,Argentina,HS,HS  125,Salta Argentina,YPF,0,7,7
1985-04-15,Thailand,Boeing,Boeing B 737,Near Phuket Thailand,Airways Thai,0,11,11
1985-04-16,U.S.A.,Boeing,Boeing B 727,Las Cruces New Mexico,American Airlines,0,0,89
1985-04-20,Greenland,Fokker,Fokker F 27 Friendship 100YN,Kulusuk Greenland,Aeronica,0,2,5
1985-04-20,Bolivia,Convair,Convair CV 440CP,Santa Rosa Bolivia,Transportada Aereo Carga,0,4,4
1985-05-03,Ukraine,Tupolev,Tupolev TU 134A / Antonov An,Near L'vov Ukraine,USSRAeroflot / Soviet Air Force,0,76,76
1985-05-06,Japan,CH,CH  53D157138,Off Tanegashima Japan,Corps Marine U.S. - Military,0,17,17
1985-05-28,Venezuela,Convair,Convair CV 580YV,Cabimas Venezuela,Avensa,0,2,13
1985-05-31,Tennessee,Grumman,Grumman G 159 Gulfstream IN181TG,Nashville Tennessee,Inc. Aviation General,0,2,2
1985-06-14,Greece,Boeing,Boeing B 727,Athens Greece,Trans World Airlines,0,1,153
1985-06-23,Atlantic Ocean,Boeing,Boeing B 747,110 miles of West Virgin Islandsia Ireland,Air India,0,329,329
1985-06-23,Brazil,Embraer 110P,Embraer 110P BandeirantePT GJN,Juara Brazil,TABA,0,17,17
1985-07-10,Uzbekistan,Tupolev,Tupolev TU 154B,Near Uchuduk Uzbekistan,USSRAeroflot,0,200,200
1985-07-24,Colombia,Douglas,Douglas DC 6BFAC,Leticia Colombia,Colombiana Aérea Fuerza,0,80,80
1985-08-02,Texas,Lockheed,Lockheed L 1011,Ft. Worth-Dallas Texas,Delta Air Lines ,1,134,163
1985-08-12,near,Boeing,Boeing B 747,Mt. Osutaka near,Japan         Village Ueno Japan Air Lines,0,520,524
1985-08-12,Indonesia,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300PK,Mulia Indonesia,Merpati Nusantra Airlines,0,8,19
1985-08-15,Yemen,Boeing,Boeing 707 336C7O,Aden Yemen,Alyemda Airlines,0,3,73
1985-08-22,England,Boeing,Boeing B 737,Manchester England,Airtours British,0,55,137
1985-08-25,Maine,Beechcraft,Beechcraft 99N300WP,Auburn Maine,Bar Harbor Airlines,0,8,8
1985-08-27,California,Boeing,Boeing KC 135A59,Beale AFB California,U.S. Air Force - Military,0,7,7
1985-09-04,Afghanistan,Antonov,Antonov AN 26YA,Near Kandahar Afghanistan,Ariana Afghan Airlines,0,52,52
1985-09-06,Wisconsin,McDonnell Douglas,McDonnell Douglas DC 9,Milwaukee Wisconsin,Express Midwest,0,31,31
1985-09-22,Afghanistan,Antonov,Antonov AN 12?,AfghanistanMilitary - Soviet Air Force,Soviet Air Force - Military,0,26,26
1985-09-25,Ukraine,Antonov,Antonov AN 12CCCP,Near Kharkov Ukraine,MAP,0,9,9
1985-09-29,Georgia,Cessna 208 Caravan,Cessna 208 Caravan IN551CC,Jenkinsburg Georgia,Inc Services Express Carriers Air,0,17,17
1985-10-09,Brazil,Embraer 110C,Embraer 110C BandeirantePT GKA,Vitória da Conquista Brazil,Aéreas Linhas Nordeste,0,2,2
1985-10-10,Australia,IAI 1124,IAI 1124 WestwindVH IWJ,Off South Head Australia,Pel Air,0,2,2
1985-10-11,USSRAeroflot,Yakovlev,Yakovlev YAK 40CCCP,Near Kutayissi USSRAeroflot,Aeroflot,0,14,14
1985-10-11,Pennsylvania,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 200N3257,Homer City Pennsylvania,Cargo Air Mountain,0,1,1
1985-10-11,Bolivia,Curtiss,Curtiss C 46DCP,Near Beni Bolivia,Sabeni,0,2,2
1985-10-12,Myanmar,Fokker,Fokker F 27 Friendship 600XY,Putao Myanmar,Airways Burma,0,4,4
1985-11-15,Alabama,Convair,Convair CV 34054,Dothan Alabama,U.S. Air Force - Military,0,4,4
1985-11-21,Indonesia,Lockheed,Lockheed C 130H HerculesA,Near Sibyak Indonesia,Force Air Indonesian - Military,0,11,11
1985-11-24,Malta,Boeing,Boeing B 737,Luqa Malta,Egypt,0,60,103
1985-11-25,Angola,Antonov,Antonov AN 26CCCP,Near Luassingua Angola,Force Air Angolan - Military,0,22,22
1985-12-12,U.S.A.foundland,McDonnell Douglas,McDonnell Douglas DC 8 Super 63PFN950JW,Gander Newfoundland,Canada Arrow Airways,0,256,256
1985-12-30,Nepal,Short,Short SC7  SkyvanRAN,Near Dhangadhi Nepal,Force Air Nepalese Royal - Military,0,25,25
1985-12-31,Texas,Douglas,Douglas DC 3N711Y,De Kalb Texas,Private,0,7,9
1986-01-18,Guatemala,Sud,Sud  Aviation  Caravelle VI,Near Peten Guatemala,SA Guatemala de Aerovias,0,94,94
1986-01-21,Minnesota,Bell,Bell 296BN1498W,Ellendale Minnesota,Air Taxi,0,3,3
1986-01-28,Brazil,Boeing,Boeing B 737,Sao Paulo Brazil,VASP,0,1,72
1986-01-29,Mexico,Douglas,Douglas DC 3A,Las Lomitas Mexico,Aerocalifornia,0,21,21
1986-02-05,Zaire,Lockheed,Lockheed L 188AF Electra9Q,Kasongo Zaire,Aviation GLM,0,2,14
1986-02-16,Taiwan,Boeing,Boeing B 737,Off Makung Taiwan,China Airlines (Taiwan),0,13,13
1986-03-02,Russia,Antonov,Antonov AN 24BCCCP,Near Bugulma Russia,Aeroflot,0,38,38
1986-03-13,Michigan,Embraer 110P1,Embraer 110P1 BandeiranteN1356P,Alpena Michigan,Simmons Airlines ,0,3,9
1986-03-20,Indonesia,CASA 212 Aviocar,CASA 212 Aviocar 100PK NCF,Near Naha Indonesia,Merpati Nusantra Airlines,0,2,16
1986-03-24,U.S.A.foundland,de Havilland Canada,de Havilland Canada DHC 3 OtterC,Goose Bay Newfoundland,Canada Goose Bay Air Services,0,4,5
1986-03-25,Soviet,Antonov,Antonov An 12APCCCP,Omsk Soviet,Mashinostroyeniya Obshchestvo UnionMinisterstvo,0,9,9
1986-03-27,Central African Republic,Sepecat Jaguar,Sepecat Jaguar A?,Bangui Central African Republic,Force Air French - RepublicMilitary African,35,0,0
1986-03-30,Mozambique,Antonov,Antonov AN 26042,Near Pemba Mozambique,Force Air Mozambique - Military,0,49,54
1986-03-31,Mexico,Boeing,Boeing B 727,Maravatio Mexico,Mexicana,0,167,167
1986-04-02,Greece,Boeing,Boeing B 727N54340,Near Athens Greece,Trans World Airlines,0,4,121
1986-04-02,U.S.A.,Lockheed,Lockheed HC 130P Hercules66,Near Magdalena New Mexico,U.S. Air Force - Military,0,11,11
1986-04-27,Colombia,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300HK,Near Saravena Colombia,Colombia ACES,0,13,13
1986-05-01,El,Douglas,Douglas DC 6FAS,San Salvador El,Force Air Salvador El - SalvadorMilitary,0,37,37
1986-05-03,Taiwan,Bell,Bell UH 1H / Bell UH,Near Taipei Taiwan,Force Air China of Republic - Military,0,22,22
1986-05-03,Sri Lanka,Lockheed,Lockheed L 1011,Colombo Sri Lanka,Lanka LankaAir,0,22,150
1986-05-18,Djibouti,Dassault Breguet,Dassault Breguet Atlantique19,Djibouti Djibouti,Aviation Naval French - Military,0,19,19
1986-05-24,Madagascar,Douglas,Douglas C 47?,Antananarivo Madagascar,Malgache l'Air de Armée - Military,0,13,13
1986-06-10,Egypt,Fokker,Fokker F 27 Friendship 500SU,Near Cairo Egypt,Egypt,0,23,26
1986-06-12,Islay,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300G,Port Ellen Islay,IslandLoganair,0,1,16
1986-06-18,Arizona,de Havilland Can.,de Havilland Can. DHC 6,Grand Canyon Arizona,Helitech / Airlines Canyon Grand,0,25,25
1986-07-02,Russia,Tupolev,Tupolev TU 134ACCCP,Near Syktyvar Russia,Aeroflot,0,54,92
1986-07-10,Mozambique,Douglas,Douglas C 47A7312,Maputo Mozambique,Force Air Zimbabwe - Military,0,17,17
1986-08-04,Leeward Islands,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300V2,Off St. Vincent Leeward Islands,Islands Air transport,0,13,13
1986-08-14,Honduras,Lockheed,Lockheed C130D556,Near Wampusirpi Honduras,Force Air Honduran - Military,0,59,59
1986-08-16,Sudan,Fokker,Fokker F 27 Friendship 400MST,Malakal Sudan,Airways Sudan,0,60,60
1986-08-28,Arkansas,Howard,Howard 250N252K,Texarkana Arkansas,Southwest Airlift,0,2,2
1986-08-31,California,MD Douglas,MD Douglas DC 9,Cerritos California,Aeromexico,15,67,67
1986-09-05,Pakistan,Boeing,Boeing B 747,Karachi Pakistan,Pan American World Airways,1,16,384
1986-09-09,Kentucky,Lockheed,Lockheed C 130A Hercules56,Hopkinsville Kentucky,U.S. Air Force - Military,0,3,4
1986-09-19,Brazil,Embraer 120RT,Embraer 120RT BrasiliaN219AS,Near Mantiqueira Brazil,Atlantic Southeast Airlines ,0,5,5
1986-10-03,North,Short,Short SC 7 Skyvan VariantPK,Manado North,Indonesia          Sulawesi Eastindo,0,13,13
1986-10-04,Texas,Lockheed,Lockheed L 100,San Antonio Texas,Southern Air transport,0,3,3
1986-10-14,USSRAeroflot,LET 410MT,LET 410MT TurbojetCCCP 67264,Ust-Maya USSRAeroflot,Aeroflot,0,14,14
1986-10-15,Iran,Boeing,Boeing 737 286EP,Chiraz Iran,Iran Air,0,3,80
1986-10-19,South,Tupolev,Tupolev TU 134AC9,Near Komatipoot South,Mozambique of AfricaGovernment,0,34,44
1986-10-20,Russia,Tupolev,Tupolev TU 134ACCCP,Kuybyshev Russia,Aeroflot,0,70,93
1986-10-22,U.S.A.,Enstrom,Enstrom F 28FN8617B,Manhattan New York,WNBC - Private,0,2,2
1986-10-23,Pakistan,Fokker,Fokker F 27 Friendship 600AP,Near Peshawar Pakistan,Pakistan International Airlines,0,13,54
1986-10-30,Nicaragua,Mil,Mil Mi 17 (helicopter)294,Near Managua Nicaragua,Force Air Nicaraguan - Military,0,21,23
1986-11-02,Iran,Lockheed,Lockheed C 130?,Near Zahedan Iran,Force Air Iranian - Military,0,103,103
1986-11-06,Shetlands,Boeing,Boeing  Vertol ChinookG,Off Sumburgh Head Shetlands,Scotland British International Helicopters,0,45,47
1986-11-25,Afghanistan,Ilyushin,Ilyushin IL 18?,Near Sarowbi Afghanistan,Force Air Republican Afghan - Military,0,40,40
1986-12-12,East,Tupolev,Tupolev TU 134ACCCP,Berlin East,GermanyAeroflot,0,72,82
1986-12-15,China,Antonov,Antonov AN 24RVB,Near Lanzhou China,CAAC,0,6,44
1986-12-25,Saudi Arabia,Boeing,Boeing B 737,Arar Saudi Arabia,Airways ArabiaIraqi,0,63,106
1986-12-27,Fiji,De Havilland,de Havilland DH 114 Heron 2BDQ,Near Nasaso Fiji,Sunflower Airlines ,0,11,14
1987-01-02,Equatorial,CASA,CASA 212 100T,Off Bata Equatorial,Force. Air Spanish - GuineaMilitary,0,22,22
1987-01-03,Ivory,Boeing,Boeing B 707,Abidjan Ivory,CoastVarig,0,50,51
1987-01-13,Ethiopia,Antonov,Antonov AN 12?,Near Asmara Ethiopia,Force Air Ethiopian - Military,0,54,54
1987-01-15,Utah,Swearingen,Swearingen SA 226TC / Mooney M,Salt Lake City Utah,Skywest Airlines,0,10,10
1987-01-16,Uzbekistan,Yakovlev,Yakovlev YAK 40CCCP,Tashkent Uzbekistan,Aeroflot,0,9,9
1987-02-06,U.S.A.,Embraer 110P2,Embraer 110P2 BandeiranteP2 RDM,Off Papua New,GuineaTalair,0,14,17
1987-02-09,Afghanistan,Antonov,Antonov AN 26?,Near Khost Afghanistan,Force Air Republican Afghan - Military,0,36,36
1987-03-04,Michigan,CASA 212 Aviocar,CASA 212 Aviocar 200N160FB,Detroit Michigan,Airlink Northwest,0,9,22
1987-03-06,Kazakhstan,Antonov,Antonov AN 26CCCP,Near Almaty Kazakhstan,Aeroflot,0,9,9
1987-03-13,Washington,Boeing,Boeing KC 13560,Spokane Washington,U.S. Air Force - Military,1,6,6
1987-03-21,California,F,F  4C Phantom jet fighter64,Mount San Gorgonio California,Guard National Air California,0,2,2
1987-03-30,Pakistan,Antonov,Antonov AN 26?,Near Parachinar Pakistan,Force Air Republican Afghan - Military,0,40,40
1987-04-04,Indonesia,McDonnell Douglas,McDonnell Douglas DC 9,Medan-Polonia Indonesia,Garuda Indonesia Airlines,0,27,45
1987-04-13,Kansas,Boeing,Boeing 707 351CN144SP,Kansas City Kansas,Express Air Burlington,0,4,4
1987-04-23,North,Swearingen,Swearingen SA 26TC Metro IIN505LB,Wilmington North,Commuter CarolinaAir-Lift,0,2,2
1987-05-05,Sudan,Cessna 404 Titan,Cessna 404 Titan IIST AIJ,Malakal Sudan,Sasco Air Lines,0,14,14
1987-05-08,Puerto Rico,CASA 212 Aviocar,CASA 212 Aviocar 200N432CA,Mayaguez Puerto Rico,Eagle RicoAmerican,0,2,6
1987-05-09,Poland,Ilyushin,Ilyushin IL 62MSP,Warsaw Poland,Lot Polish Airlines,0,183,183
1987-05-11,Ontario,Douglas,Douglas C 47BC,Pickle Lake Ontario,Canada Air Manitoba,0,2,2
1987-05-20,Bolivia,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300CP,Santa Cruz Bolivia,Aereos Transportes YPFB,0,14,16
1987-05-23,Indonesia,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300PK,Near Ruteng Indonesia,Merpati Nusantra Airlines,0,8,8
1987-05-25,Indonesia,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 100PK,Ilaga Indonesia,Fellowship Aviation Missionary,0,7,30
1987-06-11,Afghanistan,Antonov,Antonov AN 26YA,Khost Afghanistan,Bakhtar Afghan Airlines,0,53,53
1987-06-18,Peru,Antonov,Antonov AN 26FAP,Near Montelillo Peru,Force Air Peruvian - Military,0,46,46
1987-06-19,USSRAeroflot,Yakovlev,Yakovlev YAK 40CCCP,Berdiansk USSRAeroflot,Aeroflot,0,8,29
1987-06-21,Burma,Fokker,Fokker F 27 Friendship 200XY,Heho Burma,Airways Burma,0,45,45
1987-06-26,Philippines,Hawker Siddeley,Hawker Siddeley HS 748,Near Baguio Philippines,Philippine Air Lines,0,50,50
1987-07-01,North Carolina,Lockheed,Lockheed C 130E Hercules68,Fort Bragg AFB North Carolina,U.S. Air Force - Military,1,4,6
1987-07-24,Switzerland,McDonnell Douglas,McDonnell Douglas DC 10,Geneva Switzerland,Air Afrique,0,1,163
1987-07-30,Mexico,Boeing,Boeing B 377 StratofreighterHI,Mexico City Mexico,Ltd. International Air Belize,44,5,12
1987-08-04,Chile,Boeing,Boeing B 737,Calama Chile,LAN,0,2,33
1987-08-16,Michigan,McDonnell Douglas,McDonnell Douglas MD 82N312RC,Romulus Michigan,Northwest Airlines,2,154,155
1987-08-31,Thailand,Boeing,Boeing B 737,Off Ko Phuket Thailand,Airways Thai,0,83,83
1987-09-08,Brazil,Hawker Siddeley,Hawker Siddeley HS 125,Carajas Brazil,Force Air Brazilian - Military,0,9,9
1987-09-13,Afghanistan,Antonov,Antonov AN 26?,Kunduz Afghanistan,Aeroflot,0,15,15
1987-09-21,Egypt,Airbus,Airbus A.300B4 203SU,Luxor Egypt,Egypt,0,5,5
1987-10-11,Myanmar,Fokker,Fokker F 27 Friendship 500XY,Near Pagan Myanmar,Airways Burma,0,49,49
1987-10-11,Colombia,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 310HK,El Poleo Colombia,Colombia Aeroejecutivos,0,2,9
1987-10-15,Italy,Aerospatiale Alenia,Aerospatiale Alenia ATR 42,Mt. Crezzo Italy,Italiani Transporti Aero,0,37,37
1987-10-19,Russia,Antonov,Antonov An 12BCCCP,Komsomolsk-on-Amur Russia,MAP,0,9,9
1987-10-20,Indiana,A,A  7D Corsair?,Indianapolis Indiana,U.S. Air Force - Military,10,10,11
1987-11-06,Malawi,Shorts,Shorts SC 7 Skyvan 3,Ulongue Malawi,Malawi Air,0,10,10
1987-11-15,Colorado,McDonnell Douglas,McDonnell Douglas DC 9,Denver Colorado,Continental Airlines,0,28,82
1987-11-23,Alaska,Beechcraft,Beechcraft 1900CN401RA,Homer Alaska,Ryan Air Services,0,18,21
1987-11-28,Indian,Boeing,Boeing B 747,Off Mauritius Indian,Airways African OceanSouth,0,159,159
1987-11-29,Andaman Sea,Boeing,Boeing B 707,Over the Andaman SeaKorean Airlines,Korean Airlines,0,115,115
1987-12-03,Rwanda,Cessna 404,Cessna 404 Titan5Y EJS,Near Kishwati Rwanda,Charters Air Skybird Cooper,0,14,14
1987-12-07,California,British Aerospace,British Aerospace BAe 146,San Luis Obispo California,Pacific Southern Airlines ,0,43,43
1987-12-08,Peru,Fokker,Fokker F 27 Friendship 400MAE,Off Lima Peru,Aviation Naval Peruvian,0,42,43
1987-12-13,Philippines,Shorts,Shorts 360 300EI,Near Iligan Philippines,Philippine Air Lines,0,15,15
1987-12-14,Brazil,Lockheed,Lockheed C 130HFAB2468,Off Vila dos Remidos Brazil,Force Air Brazilian - Military,0,29,29
1987-12-21,France,Embraer 120,Embraer 120 BrasiliaF GEGH,Bordeaux France,Littoral Air,0,16,16
1987-12-21,Gulf of Mexico,Aerospatiale,Aerospatiale SA 330JN3596N,Eugene IslandAir Taxi - Petroleum Helicopters Inc.,Petroleum Helicopters Inc.,0,15,15
1987-12-30,Pacific Ocean,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300PK,Pacific OceanMerpati Nasantara Airlines,Merpati Nasantara Airlines,0,17,17
1988-01-02,Turkey,Boeing,Boeing B 737,Izmir Turkey,Flugdienst Condor,0,16,16
1988-01-18,Bolivia,Curtiss,Curtiss C 46A,Mt. Colorado Bolivia,Aéreos Transportes Empresa - ETA,0,9,9
1988-01-18,USSRAeroflot,Tupolev TU,Tupolev TU 154B 2CCCP,Krosnovodsk USSRAeroflot,Aeroflot,0,11,143
1988-01-18,Sichuan,Ilyushin,Ilyushin IL 18DB,Near Chungking Sichuan,China China Southwest Airlines,0,108,108
1988-01-19,Colorado,Swearingen SA.227AC,Swearingen SA.227AC MetroN68TC,Bayfield Colorado,Express Continental / AL Colorado Trans,0,9,17
1988-01-19,Taiwan,Britten,Britten  Norman BN,Green Island Taiwan,Taiwan Airlines ,0,10,11
1988-01-24,Russia,Yakovlev,Yakovlev YAK 40CCCP,Near Nizhnevartovsk Russia,Aeroflot,0,27,31
1988-02-01,Panama,CASA 212 Aviocar,CASA 212 Aviocar 200FAP215,PanamaMilitary - Fuerza Aérea Panamena,Fuerza Aérea Panamena - Military,0,16,16
1988-02-08,Germany,Swearingen SA.227AC Metro,Swearingen SA.227AC Metro IIID CABB,Near Mulheim Germany,Flugdienst Nurnberger - NFD,0,21,21
1988-02-19,North,Swearingen,Swearingen SA227 ACN622AV,Cary North,Eagle American / Air CarolinaAV,0,12,12
1988-02-27,Russia,Tupolev,Tupolev TU 134ACCCP,Surgut Russia,Aeroflot,0,20,51
1988-02-27,Cyprus,Boeing,Boeing B 727,Near Ercan Cyprus,Airways Talia,0,15,15
1988-03-01,South Africa,Embraer 110P1,Embraer 110P1 BandeiranteZS LGP,Near Johannesburg South Africa,Commercial Airways (Comair),0,17,17
1988-03-04,France,Fairchild,Fairchild FH 227BF,Near Fontainebleau France,Transregional Arien Transport,0,23,23
1988-03-08,Tennessee,Sikorsky,Sikorsky UH 60A / Sikorsky UH,Near Clarksville Tennessee,U.S. Army - Military,0,17,17
1988-03-17,N,Boeing,Boeing B 727,Near Cucuta N,Colombia        Santander  of AVIANCA,0,143,143
1988-03-31,Egypt,Douglas,Douglas DC 8,Cairo Egypt,Arax Airlines,0,4,4
1988-04-05,Cyprus,Boeing,Boeing B 747,Combi Cyprus,Airways Kuwait,0,2,112
1988-04-10,Afghanistan,Antonov,Antonov AN 26?,Near Mazâr-e Charif Afghanistan,Force Air Republican Afghan - Military,0,29,29
1988-04-12,South,Douglas,Douglas DC 3CZS,Near Hennenman South,Airways AfricaUnited,0,24,24
1988-04-19,USSRAeroflot,Let 410UVP,Let 410UVP TuroletCCCP67518,Bagdarin USSRAeroflot,Aeroflot,0,17,17
1988-04-27,Angola,Antonov,Antonov AN 2614,Near Tchamulate Angola,Force Air Cuban - Military,0,29,29
1988-04-28,Hawaii,Boeing,Boeing B 737,Maui Hawaii,Aloha Airlines,0,1,95
1988-05-06,Norway,de Havilland Canada,de Havilland Canada DHC 7,Near Broennoysund Norway,Flyveselksap Wideroe's,0,36,36
1988-05-24,Louisiana,Boeing,Boeing B 737,New Orleans Louisiana,TACA,0,0,45
1988-05-26,Costa Rica,Douglas,Douglas DC 6YN,Puerto Rico Limon Costa Rica,Aeronica,0,6,6
1988-05-26,Germany,Fokker,Fokker F 27 Friendship 600OY,Hannover Germany,Starair,0,2,2
1988-06-12,Argentina,McDonnell Douglas,McDonnell Douglas MD 81N1003G,Posadas Argentina,Austral Lineas Aeras (Argentina),0,22,22
1988-06-18,Mozambique,Mil,Mil Mi 8 (helicopter)?,Central African Republic MozambiqueMilitary - Mozambique Air Force,Mozambique Air Force - Military,0,21,25
1988-06-26,France,Airbus,Airbus A320 111F,Habsheim France,Air France,0,3,136
1988-07-03,near,Airbus,Airbus A300B2 203EP,Over the Persian Gulf near,Iran         Abbas Bandar Iran Air,0,290,290
1988-07-06,Colombia,Canadair,Canadair CL 44JHK,Barranquilla Colombia,Líneas Aéreas Suramericanas,0,8,8
